frame,time_s,person_id,kpt_id,kpt_name,x_px,y_px,score,X_m,Y_m,Z_m
209,6.966667,0,43,left-thumb-first-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,44,left-thumb-second-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,45,left-thumb-third-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,46,left-index-tip,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,47,left-index-first-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,48,left-index-second-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,49,left-index-third-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,50,left-middle-tip,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,51,left-middle-first-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,52,left-middle-second-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,53,left-middle-third-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,54,left-ring-tip,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,55,left-ring-first-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,56,left-ring-second-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,57,left-ring-third-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,58,left-pinky-tip,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,59,left-pinky-first-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,60,left-pinky-second-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,61,left-pinky-third-joint,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,62,left-wrist,242.12,269.746,1.0,-0.063545,-0.044238,2.611757
209,6.966667,0,63,left-olecranon,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,64,right-olecranon,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,65,left-cubital-fossa,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,66,right-cubital-fossa,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,67,left-acromion,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,68,right-acromion,270.0,289.155,0.0,0.0,0.0,2.6
209,6.966667,0,69,neck,270.0,145.245,1.0,0.0,-0.328,2.611757
210,7.0,0,0,nose,270.0,118.009,1.0,0.0,-0.392,2.620337
210,7.0,0,1,left-eye,260.874,108.883,1.0,-0.0208,-0.4128,2.620337
210,7.0,0,2,right-eye,279.126,108.883,1.0,0.0208,-0.4128,2.620337
210,7.0,0,3,left-ear,248.94,117.307,1.0,-0.048,-0.3936,2.620337
210,7.0,0,4,right-ear,291.06,117.307,1.0,0.048,-0.3936,2.620337
210,7.0,0,5,left-shoulder,231.39,153.109,1.0,-0.088,-0.312,2.620337
210,7.0,0,6,right-shoulder,308.61,153.109,1.0,0.088,-0.312,2.620337
210,7.0,0,7,left-elbow,239.956,216.289,1.0,-0.068477,-0.168,2.620337
210,7.0,0,8,right-elbow,300.044,216.289,1.0,0.068477,-0.168,2.620337
210,7.0,0,9,left-hip,247.536,289.999,1.0,-0.0512,0.0,2.620337
210,7.0,0,10,right-hip,292.464,289.999,1.0,0.0512,0.0,2.620337
210,7.0,0,11,left-knee,234.687,370.729,1.0,-0.080485,0.184,2.620337
210,7.0,0,12,right-knee,305.313,366.446,1.0,0.080485,0.174238,2.620337
210,7.0,0,13,left-ankle,220.411,447.949,1.0,-0.113024,0.36,2.620337
210,7.0,0,14,right-ankle,319.589,440.81,1.0,0.113024,0.343731,2.620337
210,7.0,0,15,left-big-toe-tip,214.7,459.883,1.0,-0.12604,0.3872,2.620337
210,7.0,0,16,left-small-toe-tip,206.276,459.883,1.0,-0.14524,0.3872,2.620337
210,7.0,0,17,left-heel,223.266,458.479,1.0,-0.106516,0.384,2.620337
210,7.0,0,18,right-big-toe-tip,325.3,452.744,1.0,0.12604,0.370931,2.620337
210,7.0,0,19,right-small-toe-tip,333.724,452.744,1.0,0.14524,0.370931,2.620337
210,7.0,0,20,right-heel,316.734,451.34,1.0,0.106516,0.367731,2.620337
210,7.0,0,21,right-thumb-tip,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,22,right-thumb-first-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,23,right-thumb-second-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,24,right-thumb-third-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,25,right-index-tip,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,26,right-index-first-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,27,right-index-second-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,28,right-index-third-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,29,right-middle-tip,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,30,right-middle-first-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,31,right-middle-second-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,32,right-middle-third-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,33,right-ring-tip,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,34,right-ring-first-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,35,right-ring-second-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,36,right-ring-third-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,37,right-pinky-tip,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,38,right-pinky-first-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,39,right-pinky-second-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,40,right-pinky-third-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,41,right-wrist,290.051,271.794,1.0,0.045699,-0.041492,2.620337
210,7.0,0,42,left-thumb-tip,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,43,left-thumb-first-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,44,left-thumb-second-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,45,left-thumb-third-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,46,left-index-tip,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,47,left-index-first-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,48,left-index-second-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,49,left-index-third-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,50,left-middle-tip,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,51,left-middle-first-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,52,left-middle-second-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,53,left-middle-third-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,54,left-ring-tip,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,55,left-ring-first-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,56,left-ring-second-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,57,left-ring-third-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,58,left-pinky-tip,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,59,left-pinky-first-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,60,left-pinky-second-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,61,left-pinky-third-joint,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,62,left-wrist,249.949,271.794,1.0,-0.045699,-0.041492,2.620337
210,7.0,0,63,left-olecranon,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,64,right-olecranon,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,65,left-cubital-fossa,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,66,right-cubital-fossa,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,67,left-acromion,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,68,right-acromion,270.0,289.999,0.0,0.0,0.0,2.6
210,7.0,0,69,neck,270.0,146.089,1.0,0.0,-0.328,2.620337
211,7.033333,0,0,nose,270.0,118.786,1.0,0.0,-0.392,2.628248
211,7.033333,0,1,left-eye,260.874,109.66,1.0,-0.0208,-0.4128,2.628248
211,7.033333,0,2,right-eye,279.126,109.66,1.0,0.0208,-0.4128,2.628248
211,7.033333,0,3,left-ear,248.94,118.084,1.0,-0.048,-0.3936,2.628248
211,7.033333,0,4,right-ear,291.06,118.084,1.0,0.048,-0.3936,2.628248
211,7.033333,0,5,left-shoulder,231.39,153.886,1.0,-0.088,-0.312,2.628248
211,7.033333,0,6,right-shoulder,308.61,153.886,1.0,0.088,-0.312,2.628248
211,7.033333,0,7,left-elbow,243.288,217.066,1.0,-0.060882,-0.168,2.628248
211,7.033333,0,8,right-elbow,296.712,217.066,1.0,0.060882,-0.168,2.628248
211,7.033333,0,9,left-hip,247.536,290.776,1.0,-0.0512,0.0,2.628248
211,7.033333,0,10,right-hip,292.464,290.776,1.0,0.0512,0.0,2.628248
211,7.033333,0,11,left-knee,229.689,371.506,1.0,-0.091878,0.184,2.628248
211,7.033333,0,12,right-knee,310.311,365.557,1.0,0.091878,0.170441,2.628248
211,7.033333,0,13,left-ankle,209.858,448.726,1.0,-0.137075,0.36,2.628248
211,7.033333,0,14,right-ankle,330.142,438.811,1.0,0.137075,0.337401,2.628248
211,7.033333,0,15,left-big-toe-tip,201.926,460.66,1.0,-0.155154,0.3872,2.628248
211,7.033333,0,16,left-small-toe-tip,193.502,460.66,1.0,-0.174354,0.3872,2.628248
211,7.033333,0,17,left-heel,213.824,459.256,1.0,-0.128036,0.384,2.628248
211,7.033333,0,18,right-big-toe-tip,338.074,450.745,1.0,0.155154,0.364601,2.628248
211,7.033333,0,19,right-small-toe-tip,346.498,450.745,1.0,0.174354,0.364601,2.628248
211,7.033333,0,20,right-heel,326.176,449.341,1.0,0.128036,0.361401,2.628248
211,7.033333,0,21,right-thumb-tip,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,22,right-thumb-first-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,23,right-thumb-second-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,24,right-thumb-third-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,25,right-index-tip,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,26,right-index-first-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,27,right-index-second-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,28,right-index-third-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,29,right-middle-tip,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,30,right-middle-first-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,31,right-middle-second-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,32,right-middle-third-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,33,right-ring-tip,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,34,right-ring-first-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,35,right-ring-second-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,36,right-ring-third-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,37,right-pinky-tip,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,38,right-pinky-first-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,39,right-pinky-second-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,40,right-pinky-third-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,41,right-wrist,282.831,273.682,1.0,0.029243,-0.038961,2.628248
211,7.033333,0,42,left-thumb-tip,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,43,left-thumb-first-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,44,left-thumb-second-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,45,left-thumb-third-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,46,left-index-tip,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,47,left-index-first-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,48,left-index-second-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,49,left-index-third-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,50,left-middle-tip,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,51,left-middle-first-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,52,left-middle-second-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,53,left-middle-third-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,54,left-ring-tip,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,55,left-ring-first-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,56,left-ring-second-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,57,left-ring-third-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,58,left-pinky-tip,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,59,left-pinky-first-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,60,left-pinky-second-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,61,left-pinky-third-joint,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,62,left-wrist,257.169,273.682,1.0,-0.029243,-0.038961,2.628248
211,7.033333,0,63,left-olecranon,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,64,right-olecranon,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,65,left-cubital-fossa,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,66,right-cubital-fossa,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,67,left-acromion,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,68,right-acromion,270.0,290.776,0.0,0.0,0.0,2.6
211,7.033333,0,69,neck,270.0,146.866,1.0,0.0,-0.328,2.628248
212,7.066667,0,0,nose,270.0,119.473,1.0,0.0,-0.392,2.635232
212,7.066667,0,1,left-eye,260.874,110.347,1.0,-0.0208,-0.4128,2.635232
212,7.066667,0,2,right-eye,279.126,110.347,1.0,0.0208,-0.4128,2.635232
212,7.066667,0,3,left-ear,248.94,118.771,1.0,-0.048,-0.3936,2.635232
212,7.066667,0,4,right-ear,291.06,118.771,1.0,0.048,-0.3936,2.635232
212,7.066667,0,5,left-shoulder,231.39,154.573,1.0,-0.088,-0.312,2.635232
212,7.066667,0,6,right-shoulder,308.61,154.573,1.0,0.088,-0.312,2.635232
212,7.066667,0,7,left-elbow,246.23,217.753,1.0,-0.054178,-0.168,2.635232
212,7.066667,0,8,right-elbow,293.77,217.753,1.0,0.054178,-0.168,2.635232
212,7.066667,0,9,left-hip,247.536,291.463,1.0,-0.0512,0.0,2.635232
212,7.066667,0,10,right-hip,292.464,291.463,1.0,0.0512,0.0,2.635232
212,7.066667,0,11,left-knee,225.277,372.193,1.0,-0.101934,0.184,2.635232
212,7.066667,0,12,right-knee,314.723,364.773,1.0,0.101934,0.167089,2.635232
212,7.066667,0,13,left-ankle,200.544,449.413,1.0,-0.158304,0.36,2.635232
212,7.066667,0,14,right-ankle,339.456,437.046,1.0,0.158304,0.331815,2.635232
212,7.066667,0,15,left-big-toe-tip,190.651,461.347,1.0,-0.180853,0.3872,2.635232
212,7.066667,0,16,left-small-toe-tip,182.227,461.347,1.0,-0.200053,0.3872,2.635232
212,7.066667,0,17,left-heel,205.49,459.943,1.0,-0.14703,0.384,2.635232
212,7.066667,0,18,right-big-toe-tip,349.349,448.98,1.0,0.180853,0.359015,2.635232
212,7.066667,0,19,right-small-toe-tip,357.773,448.98,1.0,0.200053,0.359015,2.635232
212,7.066667,0,20,right-heel,334.51,447.576,1.0,0.14703,0.355815,2.635232
212,7.066667,0,21,right-thumb-tip,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,22,right-thumb-first-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,23,right-thumb-second-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,24,right-thumb-third-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,25,right-index-tip,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,26,right-index-first-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,27,right-index-second-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,28,right-index-third-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,29,right-middle-tip,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,30,right-middle-first-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,31,right-middle-second-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,32,right-middle-third-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,33,right-ring-tip,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,34,right-ring-first-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,35,right-ring-second-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,36,right-ring-third-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,37,right-pinky-tip,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,38,right-pinky-first-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,39,right-pinky-second-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,40,right-pinky-third-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,41,right-wrist,276.458,275.349,1.0,0.014718,-0.036726,2.635232
212,7.066667,0,42,left-thumb-tip,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,43,left-thumb-first-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,44,left-thumb-second-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,45,left-thumb-third-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,46,left-index-tip,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,47,left-index-first-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,48,left-index-second-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,49,left-index-third-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,50,left-middle-tip,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,51,left-middle-first-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,52,left-middle-second-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,53,left-middle-third-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,54,left-ring-tip,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,55,left-ring-first-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,56,left-ring-second-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,57,left-ring-third-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,58,left-pinky-tip,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,59,left-pinky-first-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,60,left-pinky-second-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,61,left-pinky-third-joint,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,62,left-wrist,263.542,275.349,1.0,-0.014718,-0.036726,2.635232
212,7.066667,0,63,left-olecranon,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,64,right-olecranon,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,65,left-cubital-fossa,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,66,right-cubital-fossa,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,67,left-acromion,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,68,right-acromion,270.0,291.463,0.0,0.0,0.0,2.6
212,7.066667,0,69,neck,270.0,147.553,1.0,0.0,-0.328,2.635232
213,7.1,0,0,nose,270.0,120.045,1.0,0.0,-0.392,2.641057
213,7.1,0,1,left-eye,260.874,110.919,1.0,-0.0208,-0.4128,2.641057
213,7.1,0,2,right-eye,279.126,110.919,1.0,0.0208,-0.4128,2.641057
213,7.1,0,3,left-ear,248.94,119.343,1.0,-0.048,-0.3936,2.641057
213,7.1,0,4,right-ear,291.06,119.343,1.0,0.048,-0.3936,2.641057
213,7.1,0,5,left-shoulder,231.39,155.145,1.0,-0.088,-0.312,2.641057
213,7.1,0,6,right-shoulder,308.61,155.145,1.0,0.088,-0.312,2.641057
213,7.1,0,7,left-elbow,248.683,218.325,1.0,-0.048585,-0.168,2.641057
213,7.1,0,8,right-elbow,291.317,218.325,1.0,0.048585,-0.168,2.641057
213,7.1,0,9,left-hip,247.536,292.035,1.0,-0.0512,0.0,2.641057
213,7.1,0,10,right-hip,292.464,292.035,1.0,0.0512,0.0,2.641057
213,7.1,0,11,left-knee,221.596,372.765,1.0,-0.110323,0.184,2.641057
213,7.1,0,12,right-knee,318.404,364.118,1.0,0.110323,0.164292,2.641057
213,7.1,0,13,left-ankle,192.774,449.985,1.0,-0.176015,0.36,2.641057
213,7.1,0,14,right-ankle,347.226,435.574,1.0,0.176015,0.327154,2.641057
213,7.1,0,15,left-big-toe-tip,181.245,461.919,1.0,-0.202291,0.3872,2.641057
213,7.1,0,16,left-small-toe-tip,172.821,461.919,1.0,-0.221491,0.3872,2.641057
213,7.1,0,17,left-heel,198.538,460.515,1.0,-0.162876,0.384,2.641057
213,7.1,0,18,right-big-toe-tip,358.755,447.508,1.0,0.202291,0.354354,2.641057
213,7.1,0,19,right-small-toe-tip,367.179,447.508,1.0,0.221491,0.354354,2.641057
213,7.1,0,20,right-heel,341.462,446.104,1.0,0.162876,0.351154,2.641057
213,7.1,0,21,right-thumb-tip,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,22,right-thumb-first-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,23,right-thumb-second-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,24,right-thumb-third-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,25,right-index-tip,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,26,right-index-first-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,27,right-index-second-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,28,right-index-third-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,29,right-middle-tip,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,30,right-middle-first-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,31,right-middle-second-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,32,right-middle-third-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,33,right-ring-tip,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,34,right-ring-first-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,35,right-ring-second-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,36,right-ring-third-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,37,right-pinky-tip,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,38,right-pinky-first-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,39,right-pinky-second-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,40,right-pinky-third-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,41,right-wrist,271.141,276.74,1.0,0.0026,-0.034862,2.641057
213,7.1,0,42,left-thumb-tip,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,43,left-thumb-first-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,44,left-thumb-second-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,45,left-thumb-third-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,46,left-index-tip,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,47,left-index-first-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,48,left-index-second-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,49,left-index-third-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,50,left-middle-tip,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,51,left-middle-first-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,52,left-middle-second-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,53,left-middle-third-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,54,left-ring-tip,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,55,left-ring-first-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,56,left-ring-second-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,57,left-ring-third-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,58,left-pinky-tip,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,59,left-pinky-first-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,60,left-pinky-second-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,61,left-pinky-third-joint,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,62,left-wrist,268.859,276.74,1.0,-0.0026,-0.034862,2.641057
213,7.1,0,63,left-olecranon,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,64,right-olecranon,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,65,left-cubital-fossa,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,66,right-cubital-fossa,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,67,left-acromion,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,68,right-acromion,270.0,292.035,0.0,0.0,0.0,2.6
213,7.1,0,69,neck,270.0,148.125,1.0,0.0,-0.328,2.641057
214,7.133333,0,0,nose,270.0,120.485,1.0,0.0,-0.392,2.645534
214,7.133333,0,1,left-eye,260.874,111.359,1.0,-0.0208,-0.4128,2.645534
214,7.133333,0,2,right-eye,279.126,111.359,1.0,0.0208,-0.4128,2.645534
214,7.133333,0,3,left-ear,248.94,119.783,1.0,-0.048,-0.3936,2.645534
214,7.133333,0,4,right-ear,291.06,119.783,1.0,0.048,-0.3936,2.645534
214,7.133333,0,5,left-shoulder,231.39,155.585,1.0,-0.088,-0.312,2.645534
214,7.133333,0,6,right-shoulder,308.61,155.585,1.0,0.088,-0.312,2.645534
214,7.133333,0,7,left-elbow,250.569,218.765,1.0,-0.044287,-0.168,2.645534
214,7.133333,0,8,right-elbow,289.431,218.765,1.0,0.044287,-0.168,2.645534
214,7.133333,0,9,left-hip,247.536,292.475,1.0,-0.0512,0.0,2.645534
